,BELTON LAKE,LAKE WHITNEY,AQUILLA LAKE,LAKE WACO,PROCTOR LAKE,POSSUM KINGDOM LAKE,LAKE GEORGETOWN,GRANGER LAKE,LAKE LIMESTONE,STILLHOUSE HOLLOW LAKE,SOMERVILLE LAKE,LAKE GRANBURY,SAM RAYBURN RESERVOIR,B A STEINHAGEN LAKE
9/15/1988,0,4.786434449,6.653436864,0.593916997,0.298321695,2.293196924,0,0,0.220831482,0,0,5.924223782,0.282644277,0.530568408
9/16/1988,1.010790261,0.017739602,0,0.153692543,0,0.198748596,0.000327115,6.36E-05,0,0.801670599,0.833134726,0.039026093,9.687544548,3.369228111
9/17/1988,2.460690045,0.512563291,0.573368416,3.595713468,3.210329478,17.45041192,0.831895105,1.070296032,0.596139253,0.713879006,1.374506949,4.719325701,1.923158509,5.392687689
9/18/1988,15.03033444,19.124038,2.528565793,19.17931468,19.82863937,40.45415771,6.274233598,4.192994869,0.25503431,6.778555023,2.424127054,21.89599195,1.028139724,1.233714515
9/19/1988,1.041104201,0.837136532,0,1.545196339,2.736327771,17.61342568,0.000327115,9.54E-05,0,0.735961489,0.380028371,0.823661902,0.002336139,0.032208227
9/20/1988,0.509128529,0.221698914,0.966549992,1.438494961,0.087114144,1.798490529,0,0,2.846949549,5.67E-05,0,0.000640202,0,0.089122326
9/21/1988,0,0,0,0,0,0.450452968,0,0,0,0,0,0,0,0.001607023
9/22/1988,0,0,0,0,0,1.200181362,0,0,0,0,0,0,0,0
9/23/1988,0,0,0,0,0.010166871,3.70514799,0,0,0,0,0,1.049673507,0,0
9/24/1988,0.052944941,0.515832732,0.351292106,0,1.492070166,1.813404576,0,0,0,0,0,1.440830979,0.2143318,0.112704998
9/25/1988,0,0,0,0,0,0,0,0,0,0,0.091343159,0,2.315437198,1.107672879
9/26/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/27/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/28/1988,0.992188169,0.002207957,0,3.397551679,0.054098737,1.099095091,0,0,0,0,0,3.728167234,0,0
9/29/1988,13.32974856,47.29162022,26.9463524,34.45130622,14.32817138,4.070425551,2.541895096,2.831594959,9.124263343,5.586799387,0.763377619,22.44018417,1.52362714,3.180666799
9/30/1988,43.30257189,50.93984039,71.31389191,55.45455403,13.88750015,0.606196989,21.53407134,20.88752387,31.21051666,28.32235848,13.50805064,10.9174431,10.35611818,17.36511447
10/1/1988,3.515457621,3.098381554,16.99267376,4.521113182,0.000576318,0.002988195,2.315904294,9.089609893,8.194303704,1.884484494,14.5370584,0.017888284,1.201154609,2.785282691
10/2/1988,3.19698533,2.932476498,3.650921058,3.271777035,0.07600629,0,2.605404163,1.843943841,2.163399595,0.375327667,1.828070717,0.023712057,11.60274111,7.057991725
10/3/1988,0,0,0,0,0,0,0,0,0,0,0,0,0.34123014,0.227133896
10/4/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/5/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/6/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/1988,0,0,0,0,0,0.009412356,0,0,0,0,0,0,0,0
10/8/1988,0,0,0,0,0,0.002283238,0,0,0,0,0,0,0.064438865,0.155147316
10/9/1988,0,0.21178481,0.196792104,0,0,0.001612416,0,0,0,0,0,0.064658756,0.957257297,0.474981502
10/10/1988,0,0,0,0,0,0,0,0,0,0,0.336078473,0,0.18477191,0.474742701
10/11/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/1988,0,0,0,0,0,0.002992903,0,0,0,0,0,0,0,0
10/17/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/18/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/19/1988,0,0,0,0,0,0.001542627,0,0,0,0,0,0,0,0
10/20/1988,0,0,0,0,0,0.006576687,0,0,0,0,0,0.011013243,0,0
10/21/1988,0,0,0,0,0,0.000292743,0,0,0,0,0,0,0,0
10/22/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/1988,0.416088206,0,0,0,0.491639395,0,0,0,0,0,0,0,0.010083563,0.032003397
10/25/1988,0.169630523,0.888660489,0,1.941100359,0.051892093,0.216433136,0,0,0,0,0,1.716083053,0.822058937,0.266633089
10/26/1988,0.504198865,8.39049774,0.27939737,4.073652883,2.134757156,0.859365324,0,0,2.615771947,0,0.63492146,14.42674653,17.49620632,17.40557344
10/27/1988,0,3.373147365,5.650960513,0.331125164,0,0.133100457,0,0,10.53298083,0,2.229757807,4.280636276,19.20530783,12.9373542
10/28/1988,0,0.052299277,0.463692103,0,0,0.094961083,0.006131387,0.066424126,1.22590111,0.014915263,0.01412705,0,13.75374005,11.041977
10/29/1988,0.210423509,1.470817362,0.69747105,0.831977925,0.174281602,0.136878406,0.037675047,0.336825292,1.037887991,0.141528937,3.47252855,2.456951414,9.742732447,8.676530657
10/30/1988,1.173899421,4.336280292,1.442497363,6.329678412,1.110835946,1.222539885,3.182289801,3.252207773,0.605960642,0.536689229,10.31385511,3.469190326,2.297817119,3.454558729
10/31/1988,25.20846325,11.38644482,9.677910548,20.80542822,19.88329636,6.811015264,13.51389022,15.48204871,9.633325956,20.38842694,20.5542786,6.102399198,9.599837695,5.503371619
11/1/1988,0.086339048,0.017802441,0.0372,7.44E-06,0.111387748,0.009038004,0.02703163,0.125443354,0.035271443,0.025535443,1.45854681,0,0,0
11/2/1988,0,0,0,0,0,0,0,0,0,0,0,0,0.003245686,0.005356686
11/3/1988,0,0,0,0,0,0,0,0,0,0,0,0,0.001699375,0.004201366
11/4/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/5/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/7/1988,0,0,0,0,0,0,0.017053258,0.159662473,0,0.019876699,0,0,0,0
11/8/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/9/1988,0,0,0,0,0,0,0,0,0,0,0.000593039,0,0.014100797,0
11/10/1988,0,0,0,0,0,0,0,0,2.081788102,0,0,0,6.210013473,5.291155999
11/11/1988,0,0,0,0,0,0.497262077,0,0,0,0,0,0,0.011945041,0.046321472
11/12/1988,0,0.350052441,0.681644733,0.026851852,0,3.335491736,0,0,0.150837538,0,0.219802089,2.485825091,2.412101923,1.796746269
11/13/1988,0.052734545,0.297084088,0.429763157,0.437301589,0,0,0,0,2.579227048,0,0,0,13.16344414,9.639999002
11/14/1988,0,0,0,0,0,0,0,0,0,0,0,0,0.568567184,0
11/15/1988,0,0,0,0,0.004848323,0.014440728,0.755363613,0.311769263,0.120511605,0.017414345,1.153017785,0.201546253,0.219040237,0.012808422
11/16/1988,0.889442768,1.445650089,3.438505264,0.786763388,0.868472029,0.052601042,4.986047585,6.142952013,7.850718517,1.33400021,5.627432701,1.406094543,7.882558108,10.05960261
11/17/1988,0,0,0,0,0,0,0,0,0,0,0.149495537,0,0.004948878,0.860715393
11/18/1988,0.41465709,0.068299277,0.596892107,0.431885335,0,0.001422273,0.257850769,2.184823625,1.533540864,0.240018365,2.445423159,0.045674293,0.729660529,1.131461216
11/19/1988,5.333021013,1.618234181,1.530439473,7.355683702,5.614712366,0.447450257,2.347545284,1.376414441,4.970498495,4.433384782,2.207912252,10.29210549,9.510988707,7.058628071
11/20/1988,12.07116454,16.09649094,26.30409729,9.752870388,1.698321698,0.677851142,3.249726954,1.045830687,16.4208486,6.902225735,1.045912392,3.62459024,9.062248781,8.989183024
11/21/1988,0,0,0,0,0,0,0.083982157,0.026663438,0,0.000370953,0,0,0,0
11/22/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/24/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029641632
11/25/1988,0.731307954,0.079146474,6.438707863,0,0,0.001422273,1.854914855,2.153751556,0,1.532024243,0.020914816,0.04742608,0.134363738,2.131346532
11/26/1988,9.338785598,6.55653074,7.204134233,13.04841727,0.27499067,0.037348442,5.864390399,3.223515033,27.6347971,12.1194596,0.289532904,4.396091601,19.70398308,18.25594679
11/27/1988,0,0,0,0,0,0.000900446,0,0,0,0.000556168,0,0,7.005044292,3.414455297
11/28/1988,0.001562123,0,0,0,0,0.008364975,0,0,0,0.053692219,0,0,0,0
11/29/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/2/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/1988,0,0.051852622,0,0,0,0,0,0,0,0.009794323,0,0.002565397,0,0
12/5/1988,0,0,0,0,8.96E-05,0.002953472,0,0,0,0,0,0.076805218,0,0
12/6/1988,0.026432021,0.016759041,0,0.072384259,0.673125767,0.336739023,0.002727764,0.005527735,0,0.032912534,0,0.22483118,0,0
12/7/1988,0.266391572,0.893627034,9.222523665,0.466499669,0.587551315,0.398743544,0,0,0.021987891,0.017525578,0.781374995,2.792840092,0,0
12/8/1988,5.935130112,1.754540687,3.475113166,4.718794227,4.929025435,2.611628259,4.736423382,9.926116971,17.83599289,6.158881355,4.857467999,6.068906101,20.53151016,26.30074448
12/9/1988,6.77517236,3.817221959,5.226700034,4.595849461,9.877772062,4.363776429,5.967131649,5.17764145,13.89900707,8.542847003,13.93085466,9.135522833,3.716654475,7.270835966
12/10/1988,8.219492567,5.203794762,6.837526333,10.74474085,5.034749171,7.122924439,7.852038341,9.02166968,15.95817052,7.577316233,8.882754809,6.654232949,7.397608841,9.175411183
12/11/1988,9.660050118,18.09452626,24.42982901,13.42556424,9.68664608,8.52182718,5.714541773,6.470969715,20.87454084,8.021626518,9.395416922,11.27546514,29.58850086,30.35308252
12/12/1988,0.012042985,1.281565553,0.622350003,0.084930969,0.003381671,0.005102575,0.00053528,0.00484161,0.039733602,0.037168267,0.004160958,0.705816886,1.01304662,1.074513148
12/13/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/14/1988,0,0,0,0,0,0,0,0,0.014695257,0,0,0,0.035301207,0
12/15/1988,0,0,0,0,0,0,0,0,0,0,3.56958689,0,1.488775885,1.11720991
12/16/1988,0,0,0,0,0,0,0,0,0,0,0,0,0.086232047,0
12/17/1988,0,0,0,0,0,0,0,0,0,0,1.437636835,0,0,0
12/18/1988,2.63E-05,0.168115732,0,0.302858796,0,0,0,0,0,0,0,0,0,0
12/19/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/1988,0.000642961,0,0,0,0,0.006734511,0.247783187,0.231022272,0.01324218,0.04048586,0,0,0.830219152,0.72039402
12/21/1988,0,0,0,0,0,0.024344504,0,0,0,0,0,0.907720776,1.962743107,1.070047088
12/22/1988,0.822033324,1.984639705,0.094334211,1.07526248,0.021151037,0.044672951,0,0,0,0.136510311,0,1.978153481,0.058591487,0.076361496
12/23/1988,1.561998609,5.22271834,4.441207913,2.613067538,1.598137225,0.108990775,0,0.006841887,1.22416347,0.050555118,0.513886238,1.814353241,7.409492399,10.023973
12/24/1988,0,0,0,0,0,0,0,0,0.017508577,0,0.173951284,0,3.068433609,2.551844642
12/25/1988,0,0,0,0,0,0,0,0.000102365,0,0,0.00547713,0,0,0
12/26/1988,0.000161193,0,0,0,0.002132537,0.057118475,0,0.001085904,0.269644803,0,0.034578922,0.151177802,0.02022357,0.156272704
12/27/1988,1.541780974,1.54413562,0.69623158,0.716496777,1.87872101,0.804137687,0.211722087,0.122993499,0.478440969,0.854625639,3.03338869,6.193919236,1.157234801,2.027501857
12/28/1988,2.442088257,4.089405064,9.000010574,3.139265876,0.240689343,0.012644986,1.704944598,0.476410291,8.619762851,1.590731941,4.91030587,0.542530324,25.95679403,18.85775326
12/29/1988,0.071721504,0.900610311,0,0.42643353,8.96E-05,0.002953472,0,0.16409185,0,0.002931424,0.499827696,0.146443978,0,0
12/30/1988,1.572815141,0.934064644,0.458923687,1.663838454,1.077713921,0.05795281,1.382944038,1.959500616,3.687443975,0.791634923,1.4330337,0.83303317,5.715887359,3.515116712
12/31/1988,2.53417049,3.809259954,6.722318451,3.470544813,2.476192352,0.095477516,2.057239793,2.712654581,6.902078712,1.605720659,1.568365509,0.781660657,11.6718675,9.89965913
1/1/1989,0.000161193,0,0,0,0,0,0,0,2.254329963,0,0,0,0.08363136,0.004766413
1/2/1989,0,0,0,0,0,0.009158113,0,0,0,0,0.785377485,0,0.047058434,0.121654615
1/3/1989,0,0.000189873,0,0,0,0.001510552,0,0,0,0,0,0,0.532431353,1.823605543
1/4/1989,0,0.896451169,0,0.196075977,7.68E-05,0.024092075,0,0,0,0,0,0.171377762,0,0
1/5/1989,0.116632154,0.402874773,0,0.310842841,0.338058326,0.112176322,0,0,0,0.033904192,0.042200539,0.413342621,0.092086454,0.413814746
1/6/1989,0.112979051,0.001712025,0,0.126276041,0.092586236,0,0.145114896,0.030762207,0,0.061382025,0.057537887,0,1.186377076,0.615680243
1/7/1989,0,0,0,0,0,0,0,0,0,0,0.016978756,0,0.047729546,0.012309128
1/8/1989,0,0.057900994,0,0.012275959,0,0,0,0,0,0,0.191871842,4.29E-05,2.23352771,2.475457757
1/9/1989,0.06372404,0.28114557,0.129463158,0.151196262,0.110125286,0,0.129594485,0.863180255,1.457113015,0.102943493,0.890220052,0.043506851,2.458657375,1.521551188
1/10/1989,0.006290751,0,0,0,0,0,0.784366046,1.73323281,0.036102926,0.117605855,0.435694415,0,3.64804834,2.351518573
1/11/1989,0,0,0,0,0,0,0,0.001251902,0,0.005372265,0.098516366,0,0.848639293,0.805860353
1/12/1989,2.057097312,0.025294304,1.798239471,1.3267018,0.040491017,0.155480115,2.651862678,3.233286757,0.467234106,0.798934357,8.026501977,1.523527502,11.00964529,10.25942787
1/13/1989,6.143653705,7.003168623,6.03892892,5.759508108,7.094687832,0.423611886,10.87701277,10.70473372,10.04218465,6.634813997,25.6320662,7.852342172,46.51345319,29.2627797
1/14/1989,2.965660767,3.637792947,1.276800003,2.996314475,5.197195703,2.157680568,6.269480972,5.36071655,10.74651768,4.347476784,5.679849836,4.595125877,30.56593209,23.00188079
1/15/1989,0,0.001029385,0,0,0,0,0,0,0,0,0,2.16E-05,0.123530522,0.598225818
1/16/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/17/1989,0,0,0,0,0,0,0,0,0,0,0.176544184,0,0,0
1/18/1989,0,0,0,0,0,0,0,0,0,0,1.512136874,0,4.659281894,3.001964882
1/19/1989,0.42188662,0.046377486,0.020160526,0.087522322,0.020439302,0,0.892024863,3.019055202,0.475949546,1.102487541,21.59279012,0,7.481554537,10.83250171
1/20/1989,7.878494962,0.375525768,1.906347366,5.064637072,0.030857813,0,21.88646131,23.21595656,4.829900099,13.93506742,33.43929004,0,3.769873658,3.767367826
1/21/1989,0,0,0,0,0,0,0,0.003535759,0,0,0.068397343,0,0.061916518,0.059767086
1/22/1989,0.543181295,0,0,3.581944024,0,0,0,0,0,0,0,0,0,0
1/23/1989,0.007015516,0,0,0.062365658,0,0,0,0,0,0,0,0,0,0
1/24/1989,0.034384509,2.44E-05,0,0.2339852,0,0.010902457,1.53500676,1.596007742,0.094231079,0.268597513,1.307289462,0,0.430063274,0.922965995
1/25/1989,3.591435041,3.805995925,2.43491842,5.20167741,0.202676334,0.148488222,7.762430424,7.313676856,5.624152369,3.444531194,5.115255669,3.165951293,4.205105359,6.898194204
1/26/1989,4.052031205,11.8386542,16.28485527,8.62226811,0.280273495,0.544279911,7.556993825,8.128102105,9.782262381,4.025978278,18.90299708,7.172316931,3.89853103,8.449298232
1/27/1989,5.284615736,0.005567812,0.041273684,4.332884432,0.197070429,2.022434642,3.106893752,5.401725004,2.819337041,7.040371501,9.194094527,3.52955549,13.23988169,10.04950676
1/28/1989,23.30358428,26.43643722,14.33329209,23.10608514,26.43759925,13.42893936,21.17154359,14.01534372,4.336971734,26.54416069,5.796519274,22.81116695,2.257633127,3.490489368
1/29/1989,9.455640875,11.75027574,27.00835533,6.653757864,1.321558881,0.131050177,13.06569879,12.61983673,12.87492838,10.95321212,9.884139472,3.554571555,27.53669264,14.71729367
1/30/1989,3.878009853,0.308873417,0.912507896,2.385298855,0.005869809,1.42E-05,10.21696673,11.10892234,13.01848036,6.203112969,4.415185114,0.000145217,35.94289032,26.5215909
1/31/1989,0.212775297,0.051308318,0,0.009350612,0,0,0,0,0,0.000629624,0,0,0,0.000822346
2/1/1989,1.022606855,9.00E-05,0,0.280671295,0,0,0,0,0,1.111431351,0.003131271,0,0,0
2/2/1989,3.728405579,0.13686709,0,1.868368879,0.398275843,0.190775629,0.421432821,0.234458433,0.000759839,1.711844262,7.978422969,0.544407329,1.203696841,0.517312324
2/3/1989,7.924005679,11.94149049,10.00062896,8.325269507,5.363136964,0.751598045,4.701316585,3.297991442,11.87258628,8.361938714,2.816990508,5.024275867,18.59878005,12.51121484
2/4/1989,1.90E-05,0.044858951,0.057942106,0.026054894,0,0,0.75074885,0.285036654,0,0.253807649,0.10323507,0,0.020412189,0.112992566
2/5/1989,0.093144168,0.545113472,1.096984205,0.0807333,0,0,0.516845094,0.256118415,0.371144297,0.039375098,0.297230643,3.28E-06,1.306761542,1.471627872
2/6/1989,0.123539302,0,0,0.038098132,0,0,0.210178428,0.541760964,0.042006055,0.15312818,0.158353055,0,1.625727456,1.280218787
2/7/1989,0,0,0,0,0,0.003993448,0,0,0.067237136,0,0.089063732,0,0.320976437,0.575268061
2/8/1989,0,0,0,0,0,0,0,0,0,0,0,0,0.001212462,0.172966669
2/9/1989,0,0,0,0,0,0,0,0,0,0,0,0,0.002975715,0.075259317
2/10/1989,0,0,0,0,0,0.02408717,0,0,0,0,0,0,0,0
2/11/1989,0.003693854,0,0,0.065427827,0,0.00359271,0.025198702,0.195013142,0,0.027154625,1.805404472,0,0.750710285,0.289266951
2/12/1989,0.507326432,1.894661843,3.349584208,1.481915924,0.194324253,0.1320159,0.955360905,2.439982023,2.242502507,0.409433339,1.315454981,0.24276798,1.928586467,2.760613815
2/13/1989,1.020322383,2.359880198,2.010086841,1.369863593,2.048916675,1.897781793,0.64381995,1.074560792,2.840753788,0.584273044,0.47400249,1.798286893,4.633260755,4.678977374
2/14/1989,0.071892659,0.879419079,0.137078947,0.742606646,0.216237138,8.923857895,0.240278454,0.482300455,0.024287588,0.200208301,1.903876554,7.751334153,3.904432848,3.183160567
2/15/1989,8.242420949,9.758696229,2.62606578,7.489064982,20.15001972,9.742979855,13.36586104,11.19388292,1.729459132,7.102441351,0.018258252,23.48601686,3.263270998,2.552194947
2/16/1989,18.67183498,12.56796063,15.59747634,17.20363466,6.961560492,11.83355903,21.45477686,15.4811011,9.095186674,19.59474633,0.282769359,13.53920736,12.78549624,12.92164535
2/17/1989,22.92262765,30.65091592,18.26476325,24.8806655,50.99959592,27.71274155,6.871484186,3.817241656,13.54186781,15.17173357,5.050149484,37.82157178,10.21344917,9.633663544
2/18/1989,17.99651863,24.11825724,39.74979457,21.01300677,11.07972276,2.690826928,10.49140848,8.54430901,19.20842086,17.84456154,2.06389246,8.218369496,4.67627002,6.748422572
2/19/1989,0.177328544,0.456808772,7.253152595,0.240975115,0,0.19775634,0.220221681,0.197627611,0.726462158,0.222665407,0.185201715,0.057340196,0.127118093,0.608523979
2/20/1989,0.124496196,0.411989149,1.907834217,0.347466517,0.025624567,0.021310551,0.054585023,0.079510306,1.656175576,0.066521329,0.233818421,0.045493018,1.061825926,1.289305462
2/21/1989,0.098580053,0.126060126,0.173926316,0.451631943,0,0.030419178,0,0,0.236575174,0,0.042146564,0,9.964928975,7.3020051
2/22/1989,0,0,0,0,0,0.00016263,0,0,0,0,0,0,0,0
2/23/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/26/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/27/1989,0,0,0,0,0,0,0,0,0,0,0,0,0.00027178,0.000910467
2/28/1989,0.113410408,0,0,0,0,0.010092546,0.028753717,0.016119795,0,0.141837452,1.11950799,0,1.37882048,0.630929131
3/1/1989,0.813819727,0,0,0.231132192,0.000798635,0.070801181,0.334176807,0.812833032,0.401456104,0.801138045,4.62665144,0,6.011072459,2.96391498
3/2/1989,0.476419645,0.263896476,1.414402634,0.848794644,0,0.176357118,2.143003518,4.755794721,2.942937437,0.978744949,4.751826163,0,10.82454694,10.0813203
3/3/1989,0.079334702,0.003343128,0,0.289524222,0.043099643,0.051118397,1.956620707,2.055767067,0.181578204,0.999788028,0,1.116351538,0.186781633,0.536665041
3/4/1989,2.018210883,2.00800136,4.287686838,4.492851363,1.331582341,0.819976901,0.831659906,1.683811033,5.121681121,1.026866051,0.595947684,3.964429623,1.158996647,2.019636755
3/5/1989,3.830000612,9.141068705,8.88503943,4.834593251,5.516229677,5.493078874,4.620497466,2.702895276,2.766845604,3.857005082,0.062433742,6.830840497,4.002759773,4.459327998
3/6/1989,0.054221203,0.671189873,0.089028947,0.860006203,0.73411633,0.053502616,0,0,0,0.034125085,0,2.41179997,0.742364861,1.460529897
3/7/1989,0,0,0,0,0,0,0,0,0,0,0.009692755,0,0,0
3/8/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/13/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/14/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/15/1989,0,0,0,0,0,0,0,0,0,0,0,0,0.036597433,0.058345049
3/16/1989,0,0,0,0,0,0,0,0,0,0,0,0,0.185957456,0.063588726
3/17/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/1989,0,0,0,0,0,0,0,0.011339051,0,0,0,0,0,0
3/19/1989,0,0.000227848,0,0,0,0.096539463,2.088034606,1.283122157,0,0.198082271,1.178829149,0,0,0
3/20/1989,0.298940472,4.88E-05,0,0.308229994,0,0.167310139,4.246434162,7.300868764,0.71692129,1.813749929,7.590137023,0.122241526,0.040643995,0.039542581
3/21/1989,4.443141158,6.661463817,5.611957868,4.068164682,3.274067826,2.784393155,5.352568242,5.974371257,4.815602427,3.995967795,26.57721054,2.836874386,4.547713681,8.736439533
3/22/1989,3.570264129,1.915076853,5.158094719,3.678382941,0.778103107,0.054913805,2.091165183,5.027000987,6.776929381,2.386905926,8.079275499,0.214934439,13.84238514,16.83731481
3/23/1989,0,1.45E-05,0,0,0,0,0,0,0,0,0,0,0.705079846,2.099556537
3/24/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/25/1989,0,0,0,0,0,0,0,0,0.060196771,0,0,0,0,0
3/26/1989,0.07375,0,0,0.000376984,0,0.027329953,0.236547717,1.379200446,0,0.14478619,6.156702647,0,2.003923228,3.343005505
3/27/1989,14.73407054,1.76867676,0.82117895,16.94249953,2.446284056,2.722171514,3.959240322,4.543548182,3.228533801,6.917373953,8.699013878,2.3677883,39.33104532,22.67723397
3/28/1989,38.63513501,74.67197185,23.49606566,49.31545627,29.30300102,10.09408212,27.17399306,21.39971362,1.011869821,34.33499452,12.59346411,42.68956067,0.323642609,3.471650736
3/29/1989,13.28536343,15.12273824,45.45936849,14.30362108,15.24698938,2.045210617,14.99255743,10.8863412,41.08312909,9.975614149,9.020035299,6.60979481,75.9845409,64.46351996
3/30/1989,0,0.134783906,0.944489468,0.066286789,0,0,0,0,0.580912208,0,0,0.103129876,13.15249685,12.52234647
3/31/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/1989,0.018551377,0,0,0,0,0,0.019451203,0.005663301,0,0.009650559,0,0,0,0
4/3/1989,0.026428701,0,0,0,0,0.11790764,0,0,0,0.033708484,0.002934745,0,0,0
4/4/1989,0,0,0,0,0,0,0,0.422546688,0,0,0,0,0,0.00652092
4/5/1989,0,0,0,0,0,0,0,0,0,0,0,0,0.019289516,0
4/6/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/1989,0,0,0,0,0,0.097661784,0,0,0,0,0,2.756327606,0,0
4/8/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/9/1989,0,0,0,0,0,0,0,0,0,0,0,0,2.245609346,1.169936935
4/10/1989,0,0,0,0,0,0,0,0,0,0,0,0,0.26800012,0.445471713
4/11/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000933674
4/12/1989,0.002659985,0,0,0.06579489,0,0.189879548,0.000324412,0.01654724,0,0.000105987,0.67257837,0,0.078378161,0.098066561
4/13/1989,5.924916987,7.073799753,2.150807898,6.664559341,2.057721919,4.207416963,3.063071087,2.657846168,1.578045406,3.732923024,7.778178682,6.535906706,1.099864412,4.484633222
4/14/1989,17.95020225,40.78554293,45.4185814,29.47222433,31.49061789,5.816813573,7.659383584,5.672589576,29.98794958,12.50242721,20.24780004,25.22595322,15.75765424,17.91919079
4/15/1989,0.036350519,0.012778933,0,0.02306961,0.015377726,0,0,0.248381516,0.85652876,0.007949,0.329640163,2.833526834,6.780205899,3.183037298
4/16/1989,0,0.000663653,0,0,0,0,0,0,0,0,0,0.580960468,3.01E-06,0.131012377
